SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV35973	Drosophila erecta	EDV55366	0.360576214725387	1.67010360858038	-8.23730967313892	0.215900506335582
Drosophila ananassae	EDV35973	Drosophila persimilis	EDW35737	0.441184806452331	1.5311087367778	-8.05552023409303	0.288147272531929
Drosophila ananassae	EDV35973	Drosophila sechellia	EDW56530	0.585424363233804	0.759291522316723	-2.06574033122278	0.77101395976025
Drosophila ananassae	EDV35973	Drosophila virilis	EDW58834	0.56088052820629	1.38257797879101	-7.03382134450305	0.405677319334097
Drosophila ananassae	EDV35973	Drosophila yakuba	XP_002091628	0.366820417360812	1.80421547483108	-7.67004597450742	0.203312975904475
Drosophila ananassae	EDV35973	Drosophila simulans	XP_002082387	0.431539009119704	1.87286645389815	-7.04909302832969	0.230416326920432
Drosophila ananassae	EDV35973	Drosophila pseudoobscura	XP_001360973	0.440150264175742	1.4990545004126	-8.12867367112906	0.293618586952372
Drosophila ananassae	EDV35973	Drosophila melanogaster	NP_611519	0.384715926508025	1.6651681982335	-8.09194898292189	0.231037277144828
Drosophila erecta	EDV55366	Drosophila persimilis	EDW35737	0.422331829704503	1.30640756581461	-9.07997022927795	0.323277238096182
Drosophila erecta	EDV55366	Drosophila sechellia	EDW56530	0.187272719450044	0.248682199506755	-1.87811408132222	0.753060411326133
Drosophila erecta	EDV55366	Drosophila virilis	EDW58834	0.558114571746985	1.07024662681218	-6.55438457689186	0.52148220584388
Drosophila erecta	EDV55366	Drosophila yakuba	XP_002091628	0.0704124976449449	0.314994906503305	-10.1077491559172	0.223535353084213
Drosophila erecta	EDV55366	Drosophila simulans	XP_002082387	0.186205467178849	0.378318444130075	-6.39386255572954	0.492192411097004
Drosophila erecta	EDV55366	Drosophila pseudoobscura	XP_001360973	0.417560821019994	1.32566035008238	-9.12904252332175	0.314983261733706
Drosophila erecta	EDV55366	Drosophila melanogaster	NP_611519	0.154275218897762	0.421452812580595	-8.54619743965541	0.366055734574697
Drosophila persimilis	EDW35737	Drosophila sechellia	EDW56530	0.535411516949518	0.714584052179168	-2.49037710691819	0.749263176692438
Drosophila persimilis	EDW35737	Drosophila virilis	EDW58834	0.552474945306848	0.811522017293041	-4.25371653634135	0.680788608976642
Drosophila persimilis	EDW35737	Drosophila yakuba	XP_002091628	0.436995637268925	1.26035279933419	-8.89095893407169	0.346724851565195
Drosophila persimilis	EDW35737	Drosophila simulans	XP_002082387	0.45732171990485	1.35305996521207	-8.67844837281616	0.337990725956608
Drosophila persimilis	EDW35737	Drosophila pseudoobscura	XP_001360973	0.00295494103003606	0.0195929509423609	-3.26751783377276	0.150816537984962
Drosophila persimilis	EDW35737	Drosophila melanogaster	NP_611519	0.442716641717525	1.54888633254559	-8.48612551416265	0.285829006567526
Drosophila sechellia	EDW56530	Drosophila virilis	EDW58834	0.767191101372773	0.725498721361099	0.495525448485334	1.05746719985041
Drosophila sechellia	EDW56530	Drosophila yakuba	XP_002091628	0.200434603352057	0.269365215977353	-2.01063362640837	0.744099800060706
Drosophila sechellia	EDW56530	Drosophila simulans	XP_002082387	0.0170583046248071	0.0189583553882014	-0.225371893102576	0.899777658742658
Drosophila sechellia	EDW56530	Drosophila pseudoobscura	XP_001360973	0.530709725458642	0.743291024889771	-2.88822729669825	0.713999910785073
Drosophila sechellia	EDW56530	Drosophila melanogaster	NP_611519	0.0735522790655044	0.0864744089305171	-0.704246097228927	0.850567005605141
Drosophila virilis	EDW58834	Drosophila yakuba	XP_002091628	0.55084608802993	0.939934108163827	-5.67927759458293	0.586047557212297
Drosophila virilis	EDW58834	Drosophila simulans	XP_002082387	0.600196103615551	1.25636970008082	-6.84822554299448	0.477722523535024
Drosophila virilis	EDW58834	Drosophila pseudoobscura	XP_001360973	0.553115994541152	0.808344869338585	-4.20173529244475	0.684257444466408
Drosophila virilis	EDW58834	Drosophila melanogaster	NP_611519	0.583394779471848	1.10679162826586	-6.36172650183744	0.527104438245456
Drosophila yakuba	XP_002091628	Drosophila simulans	XP_002082387	0.185732514153779	0.421363068607223	-7.39919268241364	0.440789732160677
Drosophila yakuba	XP_002091628	Drosophila pseudoobscura	XP_001360973	0.43213805006939	1.25251558871628	-8.94478344559984	0.345016105158654
Drosophila yakuba	XP_002091628	Drosophila melanogaster	NP_611519	0.15379122265703	0.458181811742229	-9.25196616852645	0.335655450992786
Drosophila simulans	XP_002082387	Drosophila pseudoobscura	XP_001360973	0.455073621758916	1.34381960192104	-8.70484906097684	0.338641898889086
Drosophila simulans	XP_002082387	Drosophila melanogaster	NP_611519	0.0816598677825214	0.142048161642905	-3.5452416160699	0.574874513249992
Drosophila pseudoobscura	XP_001360973	Drosophila melanogaster	NP_611519	0.440464951787914	1.53630707432408	-8.53475907819433	0.286703719034623
